season,week,home,win,Clemson_points,opp,opp_points,opp_games,games,opp_fourthDowns,opp_thirdDownConversions,opp_interceptionYards,opp_penaltyYards,opp_fumblesLost,opp_rushingTDs,opp_passesIntercepted,opp_puntReturns,opp_totalYards,opp_puntReturnTDs,opp_fourthDownConversions,opp_interceptionTDs,opp_rushingYards,opp_possessionTime,opp_puntReturnYards,opp_passCompletions,opp_interceptions,opp_thirdDowns,opp_turnovers,opp_firstDowns,opp_passingTDs,opp_penalties,opp_netPassingYards,opp_fumblesRecovered,opp_rushingAttempts,opp_passAttempts,netPassingYards,turnovers,thirdDownConversions,passAttempts,passesIntercepted,thirdDowns,interceptionTDs,fumblesRecovered,fourthDowns,fumblesLost,possessionTime,rushingAttempts,passingTDs,puntReturnTDs,interceptions,totalYards,penalties,puntReturns,penaltyYards,passCompletions,rushingYards,puntReturnYards,interceptionYards,rushingTDs,firstDowns,fourthDownConversions,kickReturnYards,kickReturnTDs,kickReturns,opp_kickReturnTDs,opp_kickReturns,opp_kickReturnYards,opp_tacklesForLoss,opp_sacks,tacklesForLoss,sacks
2012,2,True,True,52,Ball State,27,13,13,15.0,89.0,53.0,614.0,7.0,24.0,7.0,17.0,5944.0,0.0,9.0,0.0,2642.0,25045.0,177.0,319.0,10.0,189.0,17.0,363.0,28.0,61.0,3302.0,7.0,543.0,492.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,0.0,45.0,1056.0,,,,
2012,4,False,False,37,Florida State,49,14,13,6.0,69.0,172.0,809.0,18.0,40.0,11.0,37.0,6591.0,3.0,3.0,0.0,2882.0,27797.0,536.0,288.0,10.0,163.0,28.0,322.0,24.0,89.0,3709.0,9.0,513.0,428.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,0.0,31.0,764.0,,,,
2012,5,False,True,45,Boston College,31,12,13,18.0,48.0,80.0,388.0,11.0,7.0,10.0,13.0,4188.0,1.0,5.0,0.0,1086.0,19322.0,282.0,256.0,13.0,164.0,24.0,235.0,18.0,48.0,3102.0,9.0,345.0,473.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,0.0,49.0,859.0,,,,
2012,6,True,True,47,Georgia Tech,31,14,13,37.0,88.0,131.0,539.0,13.0,48.0,16.0,20.0,6175.0,0.0,23.0,1.0,4357.0,28617.0,252.0,102.0,8.0,194.0,21.0,302.0,12.0,67.0,1818.0,9.0,808.0,194.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,2.0,44.0,1046.0,,,,
2012,8,True,True,38,Virginia Tech,17,13,13,20.0,81.0,100.0,663.0,8.0,18.0,13.0,36.0,4898.0,1.0,7.0,0.0,1896.0,23548.0,383.0,224.0,17.0,212.0,25.0,250.0,18.0,78.0,3002.0,8.0,507.0,437.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,1.0,45.0,1082.0,,,,
2012,9,False,True,42,Wake Forest,13,12,13,21.0,63.0,45.0,461.0,8.0,15.0,11.0,16.0,3616.0,0.0,10.0,1.0,1206.0,21660.0,156.0,239.0,7.0,198.0,15.0,188.0,13.0,53.0,2410.0,12.0,402.0,427.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,0.0,39.0,644.0,,,,
2012,10,False,True,56,Duke,20,13,13,27.0,69.0,86.0,637.0,9.0,18.0,11.0,25.0,5319.0,2.0,15.0,2.0,1628.0,24388.0,358.0,352.0,12.0,199.0,21.0,288.0,27.0,76.0,3691.0,12.0,439.0,551.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,0.0,57.0,1043.0,,,,
2012,11,True,True,45,Maryland,10,12,13,17.0,52.0,44.0,435.0,17.0,11.0,4.0,26.0,3417.0,0.0,10.0,0.0,1236.0,23026.0,232.0,165.0,12.0,174.0,29.0,184.0,17.0,48.0,2181.0,17.0,472.0,304.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,2.0,41.0,959.0,,,,
2012,12,True,True,62,NC State,48,13,13,27.0,95.0,192.0,656.0,16.0,12.0,16.0,36.0,5475.0,1.0,14.0,1.0,1444.0,23764.0,316.0,330.0,17.0,230.0,33.0,283.0,31.0,87.0,4031.0,8.0,471.0,569.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,2.0,53.0,1219.0,,,,
2012,13,True,False,17,South Carolina,27,13,13,17.0,75.0,246.0,526.0,11.0,19.0,15.0,31.0,4895.0,2.0,10.0,2.0,1800.0,23591.0,427.0,225.0,9.0,176.0,20.0,259.0,29.0,63.0,3095.0,9.0,491.0,365.0,4181.0,21.0,106.0,474.0,13.0,206.0,1.0,9.0,18.0,7.0,22491.0,588.0,40.0,0.0,14.0,6665.0,66.0,23.0,561.0,318.0,2484.0,99.0,136.0,26.0,344.0,14.0,717.0,0.0,35.0,0.0,27.0,563.0,,,,
2013,1,True,True,38,Georgia,35,13,13,22.0,69.0,78.0,617.0,10.0,26.0,7.0,25.0,6294.0,0.0,13.0,1.0,2209.0,24082.0,73.0,293.0,12.0,166.0,22.0,324.0,31.0,83.0,4085.0,8.0,486.0,459.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,26.0,465.0,,,,
2013,4,False,True,26,NC State,14,12,13,31.0,82.0,146.0,520.0,6.0,14.0,12.0,22.0,4842.0,2.0,14.0,1.0,1952.0,22758.0,275.0,249.0,15.0,215.0,21.0,249.0,14.0,69.0,2890.0,9.0,519.0,426.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,44.0,835.0,,,,
2013,5,True,True,56,Wake Forest,7,12,13,12.0,65.0,213.0,596.0,9.0,11.0,12.0,22.0,3488.0,0.0,10.0,2.0,1129.0,21894.0,126.0,219.0,14.0,184.0,23.0,200.0,14.0,71.0,2359.0,9.0,388.0,414.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,21.0,366.0,,,,
2013,6,False,True,49,Syracuse,14,13,13,17.0,81.0,163.0,804.0,5.0,25.0,15.0,33.0,4899.0,0.0,8.0,0.0,2533.0,23660.0,258.0,242.0,17.0,209.0,22.0,251.0,13.0,99.0,2366.0,9.0,553.0,405.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,37.0,722.0,,,,
2013,7,True,True,24,Boston College,14,13,13,9.0,61.0,163.0,399.0,9.0,24.0,9.0,20.0,4774.0,0.0,5.0,1.0,2762.0,22899.0,194.0,165.0,8.0,177.0,17.0,211.0,17.0,47.0,2012.0,11.0,523.0,269.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,1.0,47.0,946.0,,,,
2013,8,True,False,14,Florida State,51,14,13,4.0,82.0,529.0,694.0,5.0,42.0,26.0,37.0,7267.0,0.0,3.0,5.0,2844.0,24612.0,340.0,288.0,13.0,157.0,18.0,357.0,42.0,79.0,4423.0,9.0,505.0,442.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,2.0,32.0,873.0,,,,
2013,9,False,True,40,Maryland,27,13,13,18.0,60.0,118.0,477.0,18.0,18.0,11.0,19.0,5160.0,1.0,6.0,2.0,1929.0,23479.0,204.0,230.0,10.0,189.0,28.0,246.0,18.0,58.0,3231.0,10.0,476.0,415.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,51.0,1165.0,,,,
2013,10,False,True,59,Virginia,10,12,13,25.0,87.0,42.0,659.0,9.0,18.0,10.0,33.0,4421.0,0.0,6.0,0.0,1879.0,23984.0,235.0,277.0,17.0,229.0,26.0,253.0,9.0,81.0,2542.0,11.0,489.0,506.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,54.0,1003.0,,,,
2013,12,True,True,55,Georgia Tech,31,13,13,18.0,90.0,255.0,529.0,11.0,46.0,14.0,19.0,5586.0,0.0,8.0,2.0,3891.0,25854.0,160.0,92.0,13.0,175.0,24.0,283.0,12.0,63.0,1695.0,6.0,713.0,203.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,40.0,881.0,,,,
2013,14,False,False,17,South Carolina,31,13,13,30.0,79.0,121.0,543.0,13.0,27.0,18.0,22.0,5880.0,0.0,21.0,0.0,2580.0,25132.0,83.0,239.0,4.0,180.0,17.0,291.0,30.0,68.0,3300.0,12.0,537.0,383.0,4330.0,24.0,88.0,493.0,18.0,197.0,2.0,12.0,26.0,12.0,23374.0,544.0,39.0,0.0,12.0,6600.0,73.0,27.0,650.0,341.0,2270.0,252.0,264.0,26.0,327.0,15.0,545.0,0.0,29.0,0.0,38.0,709.0,,,,
2014,1,False,False,21,Georgia,45,13,13,15.0,81.0,166.0,527.0,7.0,38.0,16.0,32.0,5951.0,2.0,12.0,1.0,3352.0,22740.0,325.0,217.0,6.0,165.0,13.0,298.0,24.0,65.0,2599.0,13.0,555.0,322.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,2.0,29.0,649.0,,,,
2014,4,False,False,17,Florida State,23,14,13,6.0,80.0,156.0,668.0,12.0,27.0,14.0,18.0,6179.0,0.0,0.0,2.0,1933.0,25427.0,179.0,330.0,20.0,176.0,32.0,322.0,26.0,87.0,4246.0,12.0,451.0,516.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,18.0,306.0,,,,
2014,5,True,True,50,North Carolina,35,13,13,23.0,84.0,232.0,821.0,10.0,26.0,12.0,38.0,5587.0,0.0,11.0,3.0,1973.0,20387.0,173.0,315.0,13.0,198.0,23.0,311.0,29.0,98.0,3614.0,11.0,496.0,509.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,49.0,1046.0,,,,
2014,6,True,True,41,NC State,0,13,13,10.0,81.0,159.0,558.0,9.0,26.0,10.0,15.0,5311.0,0.0,5.0,1.0,2659.0,23350.0,66.0,224.0,6.0,177.0,15.0,282.0,24.0,63.0,2652.0,10.0,508.0,381.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,37.0,650.0,,,,
2014,7,True,True,23,Louisville,17,13,13,21.0,78.0,310.0,641.0,16.0,28.0,26.0,38.0,5131.0,0.0,11.0,1.0,1855.0,25597.0,274.0,237.0,10.0,199.0,26.0,265.0,21.0,90.0,3276.0,4.0,511.0,428.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,1.0,36.0,758.0,,,,
2014,8,False,True,17,Boston College,13,13,13,21.0,64.0,86.0,478.0,3.0,31.0,9.0,16.0,4988.0,0.0,12.0,0.0,3307.0,25768.0,125.0,135.0,10.0,178.0,13.0,248.0,13.0,57.0,1681.0,5.0,635.0,243.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,1.0,35.0,854.0,,,,
2014,9,True,True,16,Syracuse,6,12,13,12.0,61.0,91.0,709.0,4.0,12.0,8.0,20.0,3951.0,0.0,6.0,2.0,1742.0,19200.0,167.0,207.0,17.0,179.0,21.0,202.0,6.0,86.0,2209.0,12.0,424.0,383.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,38.0,713.0,,,,
2014,11,False,True,34,Wake Forest,20,12,13,20.0,52.0,136.0,574.0,7.0,4.0,6.0,21.0,2595.0,1.0,8.0,1.0,479.0,21407.0,165.0,225.0,14.0,184.0,21.0,172.0,12.0,60.0,2116.0,13.0,383.0,385.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,36.0,664.0,,,,
2014,12,False,False,6,Georgia Tech,28,14,13,17.0,99.0,328.0,576.0,12.0,47.0,18.0,13.0,6671.0,0.0,12.0,5.0,4789.0,28525.0,97.0,106.0,6.0,171.0,18.0,350.0,19.0,69.0,1882.0,11.0,790.0,203.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,41.0,892.0,,,,
2014,13,True,True,28,Georgia State,0,12,13,16.0,80.0,28.0,514.0,12.0,13.0,3.0,7.0,4504.0,0.0,9.0,0.0,1156.0,20394.0,77.0,264.0,18.0,172.0,30.0,244.0,23.0,66.0,3348.0,5.0,390.0,446.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,55.0,990.0,,,,
2014,14,True,True,35,South Carolina,17,13,13,23.0,76.0,203.0,596.0,10.0,23.0,11.0,20.0,5754.0,0.0,12.0,2.0,2093.0,23989.0,100.0,277.0,11.0,176.0,21.0,305.0,28.0,70.0,3661.0,8.0,479.0,468.0,3404.0,18.0,93.0,451.0,12.0,223.0,2.0,12.0,14.0,6.0,25603.0,539.0,23.0,1.0,12.0,5308.0,52.0,34.0,450.0,292.0,1904.0,198.0,213.0,20.0,267.0,5.0,544.0,0.0,29.0,0.0,40.0,746.0,,,,
2015,2,True,True,41,App State,10,13,15,24.0,73.0,280.0,739.0,13.0,25.0,18.0,20.0,6075.0,0.0,15.0,3.0,3529.0,24402.0,99.0,180.0,9.0,170.0,22.0,292.0,33.0,84.0,2546.0,6.0,605.0,297.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,0.0,38.0,804.0,,,,
2015,3,False,True,20,Louisville,17,13,15,15.0,69.0,229.0,814.0,12.0,23.0,17.0,30.0,5409.0,0.0,7.0,1.0,2223.0,23001.0,212.0,227.0,15.0,181.0,27.0,271.0,21.0,97.0,3186.0,9.0,491.0,409.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,1.0,32.0,625.0,,,,
2015,5,True,True,24,Notre Dame,22,13,15,8.0,68.0,65.0,586.0,10.0,29.0,9.0,29.0,6063.0,2.0,5.0,1.0,2699.0,23106.0,215.0,241.0,10.0,160.0,20.0,292.0,25.0,67.0,3364.0,5.0,479.0,385.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,1.0,38.0,825.0,,,,
2015,6,True,True,43,Georgia Tech,24,12,15,26.0,52.0,70.0,329.0,14.0,30.0,9.0,23.0,4536.0,0.0,13.0,1.0,3074.0,22417.0,189.0,81.0,10.0,149.0,24.0,233.0,14.0,38.0,1462.0,8.0,583.0,192.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,0.0,32.0,590.0,,,,
2015,7,True,True,34,Boston College,17,12,15,13.0,46.0,63.0,682.0,11.0,17.0,13.0,36.0,3307.0,1.0,5.0,1.0,1973.0,21543.0,230.0,111.0,9.0,172.0,20.0,174.0,8.0,78.0,1334.0,10.0,502.0,249.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,0.0,32.0,806.0,,,,
2015,8,False,True,58,Miami,0,13,15,18.0,64.0,172.0,1083.0,5.0,20.0,15.0,22.0,5150.0,1.0,13.0,0.0,1548.0,23054.0,198.0,268.0,9.0,183.0,14.0,249.0,18.0,121.0,3602.0,10.0,423.0,449.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,1.0,39.0,575.0,,,,
2015,9,False,True,56,NC State,41,13,15,31.0,81.0,77.0,687.0,7.0,36.0,13.0,28.0,5367.0,1.0,19.0,1.0,2627.0,25782.0,363.0,246.0,6.0,198.0,13.0,280.0,20.0,72.0,2740.0,9.0,540.0,413.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,1.0,42.0,1055.0,,,,
2015,10,True,True,23,Florida State,13,13,15,9.0,61.0,104.0,702.0,6.0,27.0,8.0,36.0,5512.0,0.0,4.0,0.0,2187.0,22944.0,127.0,264.0,9.0,162.0,15.0,268.0,22.0,89.0,3325.0,7.0,425.0,419.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,0.0,25.0,624.0,,,,
2015,11,False,True,37,Syracuse,27,12,15,15.0,54.0,134.0,577.0,9.0,15.0,11.0,19.0,3839.0,2.0,11.0,2.0,1958.0,21094.0,271.0,164.0,9.0,164.0,18.0,203.0,19.0,64.0,1881.0,12.0,445.0,306.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,0.0,39.0,822.0,,,,
2015,12,True,True,33,Wake Forest,13,12,15,17.0,66.0,46.0,557.0,6.0,12.0,6.0,25.0,4001.0,0.0,7.0,0.0,1262.0,22427.0,90.0,236.0,18.0,189.0,24.0,227.0,13.0,61.0,2739.0,5.0,417.0,417.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,0.0,25.0,437.0,,,,
2015,13,False,True,37,South Carolina,32,12,15,20.0,58.0,37.0,468.0,3.0,11.0,12.0,12.0,4346.0,0.0,11.0,0.0,1856.0,20512.0,55.0,191.0,12.0,165.0,15.0,216.0,17.0,60.0,2490.0,8.0,423.0,351.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,1.0,34.0,796.0,,,,
2015,14,True,True,45,North Carolina,37,14,15,12.0,80.0,204.0,650.0,9.0,40.0,17.0,25.0,6817.0,2.0,7.0,0.0,3142.0,21229.0,303.0,261.0,10.0,165.0,19.0,335.0,31.0,80.0,3675.0,9.0,527.0,409.0,4373.0,27.0,109.0,528.0,16.0,232.0,2.0,9.0,14.0,12.0,28733.0,679.0,35.0,0.0,15.0,7718.0,84.0,29.0,694.0,356.0,3345.0,78.0,137.0,34.0,393.0,8.0,865.0,0.0,39.0,0.0,33.0,663.0,,,,
2016,1,False,True,19,Auburn,13,13,15,21.0,76.0,83.0,475.0,8.0,33.0,11.0,16.0,5730.0,0.0,10.0,0.0,3527.0,22761.0,171.0,178.0,6.0,183.0,14.0,286.0,12.0,61.0,2203.0,6.0,645.0,289.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,0.0,23.0,438.0,83.0,25.0,130.0,49.0
2016,2,True,True,30,Troy,24,13,15,26.0,71.0,239.0,803.0,7.0,28.0,22.0,25.0,5585.0,1.0,17.0,0.0,2199.0,24135.0,199.0,315.0,13.0,192.0,20.0,300.0,25.0,88.0,3386.0,8.0,485.0,492.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,1.0,38.0,831.0,92.0,29.0,130.0,49.0
2016,4,False,True,26,Georgia Tech,7,13,15,22.0,64.0,137.0,512.0,11.0,34.0,11.0,12.0,5034.0,0.0,11.0,1.0,3355.0,23625.0,131.0,83.0,4.0,154.0,15.0,231.0,9.0,58.0,1679.0,6.0,611.0,160.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,1.0,27.0,578.0,57.0,18.0,130.0,49.0
2016,5,True,True,42,Louisville,36,13,15,16.0,74.0,221.0,919.0,22.0,37.0,15.0,29.0,6925.0,1.0,11.0,1.0,3148.0,22448.0,211.0,248.0,10.0,180.0,32.0,323.0,32.0,101.0,3777.0,10.0,525.0,436.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,0.0,41.0,825.0,97.0,30.0,130.0,49.0
2016,6,False,True,56,Boston College,10,13,15,22.0,66.0,149.0,746.0,12.0,16.0,12.0,26.0,3807.0,0.0,11.0,1.0,1938.0,26104.0,321.0,150.0,8.0,211.0,20.0,189.0,14.0,90.0,1869.0,15.0,566.0,296.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,1.0,30.0,683.0,107.0,47.0,130.0,49.0
2016,7,True,True,24,NC State,17,13,15,27.0,84.0,130.0,810.0,8.0,23.0,10.0,16.0,5413.0,1.0,12.0,2.0,2030.0,24839.0,132.0,263.0,12.0,193.0,20.0,284.0,20.0,78.0,3383.0,12.0,504.0,438.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,1.0,39.0,880.0,89.0,37.0,130.0,49.0
2016,9,False,True,37,Florida State,34,13,15,5.0,74.0,37.0,948.0,12.0,33.0,15.0,23.0,6063.0,1.0,3.0,0.0,2630.0,25680.0,163.0,244.0,8.0,170.0,20.0,321.0,23.0,100.0,3433.0,8.0,518.0,421.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,0.0,33.0,745.0,92.0,49.0,130.0,49.0
