season,week,home,win,smu_points,opp,opp_points,opp_conference,opp_def_explosiveness,opp_def_fp_avg_pred_points,opp_def_fp_avg_start,opp_def_havoc_db,opp_def_havoc_7,opp_def_havoc_total,opp_def_line_yards,opp_def_open_field_yards,opp_def_pp_explosiveness,opp_def_pp_ppa,opp_def_pp_rate,opp_def_pp_success_rate,opp_def_points_per_opportunity,opp_def_power_success,opp_def_ppa,opp_def_rp_explosiveness,opp_def_rp_ppa,opp_def_rp_rate,opp_def_rp_success_rate,opp_def_second_level_yards,opp_def_stuff_rate,opp_def_success_rate,opp_def_total_ppa,opp_off_explosiveness,opp_off_fp_avg_pred_points,opp_off_fp_avg_start,opp_off_havoc_db,opp_off_havoc_7,opp_off_havoc_total,opp_off_line_yards,opp_off_open_field_yards,opp_off_pp_explosiveness,opp_off_pp_ppa,opp_off_pp_rate,opp_off_pp_success_rate,opp_off_points_per_opportunity,opp_off_power_success,opp_off_ppa,opp_off_rp_explosiveness,opp_off_rp_ppa,opp_off_rp_rate,opp_off_rp_success_rate,opp_off_second_level_yards,opp_off_stuff_rate,opp_off_success_rate,opp_off_total_ppa
2002,3,True,False,14,Texas Tech,24,Big 12,0.8816257949572467,-1.243,73.4,,,,0.4724137931034483,0.1724137931034483,0.9768399984958119,-0.061373826440937876,0.6179775280898876,0.4,0.0,0.3333333333333333,-0.2594933349949088,0.5325070486491741,-0.3013781684494407,0.3258426966292135,0.20689655172413793,0.6551724137931034,0.4827586206896552,0.3146067415730337,-23.09490681454688,0.8448159769284171,1.803,64.7,,,,2.32,0.52,0.9710403916298935,0.2721416131631918,0.6438356164383562,0.5531914893617021,0.0,0.5714285714285714,0.11462832444715947,0.5713297450752182,-0.17172076706615944,0.3424657534246575,0.48,1.2,0.32,0.5205479452054794,8.367867684642642
2002,4,False,False,6,TCU,17,Big 12,1.071802999512213,-1.748,66.3,,,,0.6428571428571429,1.9142857142857144,0.8628152087424364,-0.4679730028994017,0.45588235294117646,0.1935483870967742,0.0,1.0,-0.4949965245781634,1.3225883484359446,-0.4886497524779527,0.5147058823529411,0.14285714285714285,0.34285714285714286,0.5142857142857142,0.16176470588235295,-33.65976367131511,0.7726378042328935,1.508,70.9,,,,2.7941176470588234,0.7254901960784313,1.115777006734314,0.19351055918745008,0.3291139240506329,0.34615384615384615,0.0,0.8571428571428571,-0.026241621716362188,0.6010682029821832,-0.11680141804712213,0.6455696202531646,0.35294117647058826,1.0392156862745099,0.2549019607843137,0.34177215189873417,-2.073088115592613
2002,5,False,False,16,Oklahoma State,52,Big 12,0.6319140297755437,-1.358,71.4,,,,3.5714285714285716,0.05714285714285714,1.1421176815551741,-0.19552004194857167,0.4647887323943662,0.24242424242424243,0.0,1.0,-0.0936326601912209,0.37681220388572845,0.03479820404672023,0.49295774647887325,0.45714285714285713,0.7714285714285715,0.14285714285714285,0.3380281690140845,-6.6479188735766845,1.3458848700419015,2.051,62.0,,,,2.475,2.90625,1.6214234814271864,0.14921157673279425,0.527027027027027,0.358974358974359,0.0,1.0,-0.03486883156219252,0.9951993646424478,-0.02996831508989326,0.43243243243243246,0.34375,0.9375,0.25,0.33783783783783783,-2.5802935356022463
2002,6,False,False,10,Hawai'i,42,Mountain West,1.0912900101323708,-2.139,58.4,,,,2.2930232558139534,0.5581395348837209,1.620962035245243,0.12916092589947223,0.47619047619047616,0.35,0.0,0.6,-0.06446333012743667,0.4733393141673535,-0.2303727449722996,0.5119047619047619,0.27906976744186046,0.6976744186046512,0.20930232558139536,0.30952380952380953,-5.41491973070468,1.0763986510228039,1.418,70.0,,,,3.1,3.5714285714285716,1.2749697192229628,0.1592924598212711,0.726027397260274,0.41509433962264153,0.0,1.0,-0.07382800983024422,0.45231815096516215,-0.12239542059725836,0.1917808219178082,0.5,2.2857142857142856,0.35714285714285715,0.3972602739726027,-5.3894447176078275
2002,8,False,False,7,Fresno State,30,Mountain West,1.2247154503030553,-1.694,66.0,,,,2.5064516129032257,0.7741935483870968,1.5773718545389113,-0.9248249542459135,0.423728813559322,0.2,0.0,0.25,-0.5238801519356944,1.0644170847413028,-0.145817719146718,0.5254237288135594,0.3548387096774194,1.4193548387096775,0.3548387096774194,0.2711864406779661,-30.90892896420597,1.3417763562878164,1.469,70.3,,,,2.2528301886792454,1.0188679245283019,1.466865868534037,0.016034697533031946,0.37777777777777777,0.3235294117647059,0.0,0.7142857142857143,-0.015070396740916758,1.2608360836579091,0.007013022286785974,0.5888888888888889,0.32075471698113206,0.8867924528301887,0.33962264150943394,0.3111111111111111,-1.3563357066825081
2003,2,False,False,10,Texas Tech,58,Big 12,1.024711514740012,-1.498,68.8,,,,2.7473684210526317,1.1781376518218623,1.266326915932408,0.12061763861138422,0.4418848167539267,0.4052132701421801,-0.07865168539325842,0.5774647887323944,-0.00431848838538941,0.8201757048197165,-0.014725241952900286,0.5172774869109947,0.4089068825910931,1.188259109311741,0.2408906882591093,0.39057591623036647,-4.124156408046886,0.9855862150650422,1.544,68.0,,,,3.353125,1.0798611111111112,1.1245401656909937,0.2085244259871884,0.6966824644549763,0.5006802721088436,0.0,0.72,0.11317210485436872,0.6400790945897034,-0.015737062440902224,0.2729857819905213,0.5138888888888888,1.4826388888888888,0.23958333333333334,0.4890995260663507,119.396570621359
2003,4,False,False,7,Baylor,10,Big 12,1.1026249593251451,-1.76,65.3,,,,2.8749397590361445,1.4963855421686747,1.4632790221447194,0.10605631739611035,0.44471744471744473,0.34806629834254144,-0.10852713178294573,0.6875,0.008194545179601406,0.839952058080831,0.013646943906922913,0.5098280098280098,0.41686746987951806,1.108433734939759,0.22409638554216868,0.36732186732186733,6.670359776195544,0.9130546442883725,1.467,69.2,,,,1.885972850678733,0.5995475113122172,1.1375847534061116,-0.022344765716980863,0.44019138755980863,0.36141304347826086,0.0,0.6078431372549019,-0.13301029334703593,0.6982164823267947,-0.21123531843114676,0.5287081339712919,0.31447963800904977,0.7669683257918553,0.2850678733031674,0.3253588516746411,-111.19660523812205
2003,5,True,False,6,Oklahoma State,52,Big 12,1.0252622445401043,-1.352,70.3,,,,3.046830265848671,0.8118609406952966,1.3570900159924406,0.05489091119891137,0.45005149330587024,0.37528604118993136,-0.08641975308641975,0.7777777777777778,-0.01681902489783799,0.7584987419999908,0.03609285190202145,0.5036045314109165,0.4171779141104294,0.9918200408997955,0.19222903885480572,0.37899073120494337,-16.33127317580069,0.9925213671402315,1.573,68.1,,,,2.8072314049586775,1.0991735537190084,1.3596106351305617,0.12896046701688355,0.4023391812865497,0.38953488372093026,-0.05343511450381679,0.7540983606557377,0.034054437268290536,0.7582834532797352,0.006805227121085335,0.5660818713450292,0.43388429752066116,1.0599173553719008,0.20454545454545456,0.4023391812865497,29.116543864388404
2003,6,False,False,9,Nevada,12,Mountain West,1.2961767910023194,-1.885,64.5,,,,2.52289156626506,0.8554216867469879,1.607898348165478,-0.145520329714607,0.43670886075949367,0.30434782608695654,0.0,1.0,-0.15188150080788987,1.0115614562011745,-0.128316679919194,0.5253164556962026,0.27710843373493976,0.7951807228915663,0.21686746987951808,0.27848101265822783,-23.9972771276466,1.3564558349947224,1.403,71.6,,,,1.8789473684210527,0.3684210526315789,1.7409467274217627,0.05347306886387642,0.5343511450381679,0.32857142857142857,-0.3888888888888889,0.6666666666666666,-0.06625218246335203,0.803750177130852,-0.16183385350878665,0.4351145038167939,0.2807017543859649,0.7543859649122807,0.3157894736842105,0.29770992366412213,-8.679035902699114
2003,7,True,False,19,UTEP,21,Conference USA,0.9063726566267927,-1.465,69.1,,,,3.0354430379746833,1.5949367088607596,1.1980362308089585,0.09028192497362535,0.3888888888888889,0.4107142857142857,0.0,0.5714285714285714,-0.008137611569972168,0.696739462683361,-0.029101556400318498,0.5486111111111112,0.4050632911392405,1.0506329113924051,0.24050632911392406,0.3819444444444444,-1.171816066075992,1.1794143571313966,1.376,69.8,,,,1.5746478873239438,0.5492957746478874,1.1729510918272235,-0.029108406325003004,0.5033557046979866,0.36,-0.2916666666666667,0.7692307692307693,-0.09439563378206316,1.1881397652920305,-0.12789420033982235,0.47651006711409394,0.28169014084507044,0.6197183098591549,0.36619718309859156,0.31543624161073824,-14.06494943352741
2003,8,False,False,14,San José State,31,Mountain West,0.9672221892749505,-2.416,57.0,,,,2.986111111111111,0.6805555555555556,1.3889753749438738,0.17186511650837305,0.5341614906832298,0.4069767441860465,-0.4827586206896552,1.0,0.003525077849147104,0.5059296424495657,-0.1704021736289326,0.4472049689440994,0.4444444444444444,0.9861111111111112,0.18055555555555555,0.4161490683229814,0.5675375337126837,1.1580640790983385,0.719,79.5,,,,1.611904761904762,0.19047619047619047,1.3272435494880586,-0.1495459289261229,0.6818181818181818,0.24761904761904763,0.0,0.75,-0.16660809470889643,0.7181974560850666,-0.18053311501994254,0.2727272727272727,0.23809523809523808,0.7142857142857143,0.35714285714285715,0.23376623376623376,-25.65764658517005
2003,9,True,False,3,Boise State,45,Mountain West,1.0924961014062837,-1.305,71.7,,,,2.593854748603352,0.4748603351955307,1.445445953514382,0.16366351787045938,0.5161290322580645,0.3798076923076923,0.0,0.7777777777777778,-0.004947388151881385,0.6499081916199382,-0.08130577510342162,0.4441687344913151,0.35195530726256985,0.8770949720670391,0.24581005586592178,0.3523573200992556,-1.9937974252081982,1.0680896865048013,1.88,63.2,,,,2.223125,0.4625,1.4394863473659278,0.2179398726580849,0.4956772334293948,0.4127906976744186,0.0,0.6153846153846154,-0.04028595980455131,0.52994350444072,-0.21662478127520143,0.4610951008645533,0.30625,0.56875,0.25625,0.345821325648415,-13.979228052179305
2003,10,False,False,16,Tulsa,35,American Athletic,0.9229460915267818,-1.915,63.2,,,,3.5016260162601625,1.2926829268292683,1.5815358118381388,0.2827654837476906,0.29891304347826086,0.4,0.0,0.7777777777777778,0.12312186975320508,0.6495692264918789,0.08672317392203006,0.6684782608695652,0.43089430894308944,1.113821138211382,0.13008130081300814,0.4076086956521739,22.654424034589734,1.105226822236108,1.08,73.8,,,,1.711111111111111,0.8585858585858586,1.3173290766855388,0.09709766528232713,0.4784688995215311,0.33,0.0,0.6923076923076923,-0.03835266662463173,0.8794405513705846,-0.13047710947528474,0.47368421052631576,0.31313131313131315,0.8888888888888888,0.41414141414141414,0.3062200956937799,-8.015707324548032
2003,11,True,False,11,Fresno State,20,Mountain West,0.9882923695725473,-1.478,69.2,,,,2.486516853932584,1.1404494382022472,1.0583308984817397,-0.0345378545505839,0.4722222222222222,0.3588235294117647,0.0,0.5714285714285714,-0.08107117273754003,0.9215368967059733,-0.04455910956239828,0.49444444444444446,0.3595505617977528,1.0056179775280898,0.2752808988764045,0.3472222222222222,-29.185622185514408,0.9862551783240529,1.569,67.9,,,,1.895138888888889,0.4930555555555556,1.3134936516411526,-0.025301474115074163,0.5319767441860465,0.30601092896174864,-0.13725490196078433,0.7222222222222222,-0.11517282689159983,0.5963540186270828,-0.19248362204978153,0.4186046511627907,0.3263888888888889,0.6875,0.2986111111111111,0.29941860465116277,-39.61945245071034
2003,12,False,False,6,Louisiana Tech,41,Conference USA,1.0001825969105307,-1.858,63.0,,,,3.2975,0.9666666666666667,1.3833742650850016,0.2706971275960859,0.40611353711790393,0.45161290322580644,-0.4117647058823529,0.6666666666666666,0.07285575453912489,0.702144632774831,0.043132569752317176,0.5240174672489083,0.45,1.2916666666666667,0.21666666666666667,0.4192139737991266,16.6839677894596,1.1216809620354535,1.074,74.5,,,,1.1125,2.1964285714285716,1.210771845625301,-0.153015349015838,0.7035175879396985,0.32857142857142857,0.0,0.5,-0.19196777049004854,0.926529502743407,-0.13771083966378,0.2814070351758794,0.375,1.125,0.23214285714285715,0.33668341708542715,-38.201586327519664
2003,13,True,False,20,Rice,41,American Athletic,0.963693188724865,-1.844,63.2,,,,3.651685393258427,1.1573033707865168,1.3059430939746675,0.2735069431342731,0.2773722627737226,0.5,0.0,0.6666666666666666,0.1004307514523827,0.8124664864051849,0.12639333984883386,0.6496350364963503,0.48314606741573035,1.3707865168539326,0.11235955056179775,0.45255474452554745,13.75901294897643,1.0257972812551206,1.08,74.4,,,,3.057281553398058,0.8252427184466019,1.8205362497524094,-0.06605864638460786,0.208955223880597,0.21428571428571427,0.0,0.5,-0.01674987257365818,0.9003121809660751,0.02249144051531108,0.7686567164179104,0.36893203883495146,0.970873786407767,0.1941747572815534,0.3283582089552239,-2.2444829248701956
2003,15,True,False,13,TCU,20,Big 12,1.2092754663230996,-1.49,69.2,,,,1.6232736572890025,0.6112531969309463,1.5347404376488913,0.12205479078512187,0.48655256723716384,0.3417085427135678,0.0,0.48148148148148145,-0.09401048848522234,0.7795353100094327,-0.27806554426808777,0.4779951100244499,0.26342710997442453,0.6751918158567775,0.34782608695652173,0.2921760391198044,-76.90057958091188,0.9738093054092908,1.602,67.8,,,,2.3819897084048027,0.8456260720411664,1.3367466349843808,0.23436820319281665,0.344973544973545,0.4294478527607362,0.0,0.6792452830188679,-0.02501366472625042,0.7341337104068729,-0.12020593616513392,0.6169312169312169,0.36363636363636365,0.9365351629502573,0.2692967409948542,0.3724867724867725,-23.637913166306646
2004,2,True,False,13,Texas Tech,27,Big 12,0.8968338173220332,-1.478,68.7,0.012557077625570776,0.0,0.012557077625570776,2.8797385620915033,0.6034858387799564,1.0466019599396523,-0.014814512054774038,0.430365296803653,0.3713527851458886,-0.050359712230215826,0.671875,-0.04029168156902915,0.7841051078249005,0.019223259284992595,0.523972602739726,0.40522875816993464,0.9520697167755992,0.19607843137254902,0.3721461187214612,-35.29551305446954,1.0249714558062568,1.475,68.9,0.01956521739130435,0.0,0.01956521739130435,2.8050387596899227,0.6124031007751938,1.133347596256787,0.142583863612071,0.6902173913043478,0.46141732283464565,0.0,0.6857142857142857,0.06964463343505295,0.7309510006950964,-0.026654735457123147,0.28043478260869564,0.4186046511627907,0.9961240310077519,0.20930232558139536,0.4358695652173913,64.07306276024872
2004,3,False,False,0,TCU,44,Big 12,0.8793102808960623,-1.81,64.5,0.03614457831325301,0.0,0.03614457831325301,2.8386792452830187,0.5943396226415094,1.1142477978773864,0.1723493077150618,0.5341365461847389,0.45864661654135336,0.0,0.5833333333333334,-0.014642000108544316,0.5460268265737188,-0.08906413280102987,0.42570281124497994,0.4056603773584906,0.8207547169811321,0.2169811320754717,0.41767068273092367,-3.645858027027535,1.0309312501922674,1.566,67.1,0.03669724770642202,0.0,0.03669724770642202,2.5385321100917433,0.22935779816513763,1.3268988340088392,-0.1366964149986727,0.463302752293578,0.26732673267326734,0.0,1.0,-0.14563751421593646,0.7958981689261664,-0.08309024826873135,0.5,0.3119266055045872,0.7798165137614679,0.23853211009174313,0.2798165137614679,-31.748978099074147
2004,4,False,False,7,Oklahoma State,59,Big 12,0.9791393055693381,-1.267,72.2,0.013173652694610778,0.0,0.013173652694610778,2.957109557109557,0.7948717948717948,1.2681827330881628,0.09748792310926677,0.45269461077844314,0.4074074074074074,0.0,0.8035714285714286,-0.010907308148820103,0.7218405319398641,-0.025104402824589346,0.5137724550898204,0.40326340326340326,0.9463869463869464,0.18181818181818182,0.3916167664670659,-9.107602304264788,0.9616395348579299,1.56,68.2,0.006402048655569782,0.0,0.006402048655569782,3.1437158469945357,0.8779599271402551,1.4406730596937471,0.07911227750965358,0.25096030729833546,0.33163265306122447,-0.11965811965811966,0.75,0.02592499213412557,0.8220109289640818,0.06946500212678818,0.7029449423815621,0.40619307832422585,1.169398907103825,0.17486338797814208,0.3687580025608195,20.24741885675207
2004,5,True,True,36,San José State,13,Mountain West,0.8994608421731011,-1.902,63.1,0.05687203791469194,0.0,0.05687203791469194,3.0792,0.656,1.3108318790249838,0.26372281051311053,0.3696682464454976,0.4358974358974359,0.0,0.7142857142857143,0.053293283681433004,0.6663505879570342,-0.031227908657034585,0.5924170616113744,0.48,1.136,0.216,0.44549763033175355,11.244882856782365,0.8284974938877159,1.104,73.9,0.045,0.0,0.045,2.0330708661417325,0.6141732283464567,1.2815792748549761,0.01265687080004615,0.325,0.3076923076923077,0.0,0.5,-0.13894163888127464,0.6356967360293072,-0.14301712587900378,0.635,0.3700787401574803,0.8188976377952756,0.31496062992125984,0.335,-27.788327776254928
2004,6,False,False,20,Boise State,38,Mountain West,0.9926248592254883,-1.304,71.2,0.03554868624420402,0.0,0.03554868624420402,2.359126984126984,0.36507936507936506,1.2144121692834962,-0.05681958831069909,0.5734157650695518,0.3557951482479784,-0.05343511450381679,0.5428571428571428,-0.13928742198130162,0.6441019434200471,-0.13884474469301872,0.3894899536321484,0.3333333333333333,0.7182539682539683,0.2698412698412698,0.33384853168469864,-90.11896202190215,1.0445768064707963,1.838,64.2,0.016518424396442185,0.0,0.016518424396442185,2.918485523385301,1.093541202672606,1.3704039992414283,0.11994212693782867,0.38881829733163914,0.4150326797385621,-0.1640625,0.6458333333333334,0.05303031932092919,0.8345257735679014,0.060896700359145996,0.5705209656925032,0.43875278396436523,1.1982182628062361,0.22717149220489977,0.41168996188055906,41.73486130557127
2004,7,False,False,10,Rice,44,American Athletic,0.9569962598023628,-1.374,70.9,0.10483870967741936,0.0,0.10483870967741936,3.0028985507246375,2.260869565217391,1.2171977097846742,-0.038848453602315515,0.3951612903225806,0.3877551020408163,0.0,0.875,0.028329385258954207,0.8071833037519411,0.1442465609286775,0.5564516129032258,0.4782608695652174,1.5072463768115942,0.2608695652173913,0.41935483870967744,3.5128437721103216,0.9374614064255707,1.962,61.9,0.06918238993710692,0.0,0.06918238993710692,2.6575,0.4,1.524949932210791,-0.2283534948568983,0.1949685534591195,0.3225806451612903,0.0,0.6666666666666666,-0.17441294593848103,0.8039412869289299,-0.0636562496994254,0.7547169811320755,0.36666666666666664,0.925,0.23333333333333334,0.33962264150943394,-27.731658404218486
2004,8,True,False,10,Louisiana Tech,41,Conference USA,1.0267020998561809,-1.733,65.4,0.02564102564102564,0.0,0.02564102564102564,3.2946341463414632,1.624390243902439,1.285656742564893,0.03320137714773321,0.36182336182336183,0.3700787401574803,0.0,0.75,0.07023042799401896,0.9012292317395885,0.1740621646196022,0.584045584045584,0.47317073170731705,1.4439024390243902,0.2048780487804878,0.41025641025641024,24.650880225900654,1.0714080738301337,1.239,71.8,0.03374233128834356,0.0,0.03374233128834356,2.1596273291925465,0.9503105590062112,1.4641177743156766,-0.10334324287176089,0.4723926380368098,0.2792207792207792,0.0,0.6,-0.12401550751162119,0.758694793813868,-0.08783237379117695,0.4938650306748466,0.33540372670807456,0.9192546583850931,0.37267080745341613,0.29754601226993865,-40.42905544878851
2004,10,False,False,0,Fresno State,42,Mountain West,1.0545237054320098,-1.643,67.0,0.03189066059225513,0.0,0.03189066059225513,2.4062780269058295,0.9551569506726457,1.2188469418281074,-0.1359877829999635,0.4533029612756264,0.3165829145728643,-0.109375,0.6896551724137931,-0.09743203386738492,0.9218010914197771,-0.019985548221324794,0.5079726651480638,0.34977578475336324,0.9147982062780269,0.26905829596412556,0.3211845102505695,-42.77266286778198,0.9939234152068342,1.542,67.8,0.02696078431372549,0.0,0.02696078431372549,2.920091324200913,1.091324200913242,1.4157110504615447,0.019667267545600973,0.41911764705882354,0.3508771929824561,-0.3230769230769231,0.782608695652174,-0.019768116808407232,0.715821677676256,-0.002803564280917445,0.5367647058823529,0.4155251141552511,1.0,0.2146118721461187,0.3700980392156863,-8.065391657830151
